customer_id,plan_type,mrr,start_date,end_date,churned,country,acquisition_channel,lifetime_value,tenure_months
CUST_01026,Growth,582.85,2023-02-01,,0,USA,Paid Search,32380.56,23
CUST_01027,Enterprise,1106.09,2023-10-23,,0,Germany,LinkedIn Ads,138261.25,14
CUST_01028,Growth,0.0,2023-06-12,2023-06-12,1,India,Partner,11111.11,0
CUST_01029,Enterprise,1145.06,2022-03-25,,0,USA,Organic,143132.5,33
CUST_01030,Growth,505.18,2023-10-07,,0,India,LinkedIn Ads,28065.56,15
CUST_01031,Starter,0.0,2023-03-24,2023-05-01,1,Germany,Paid Search,1666.67,1
CUST_01032,Enterprise,328.49,2023-01-08,,0,UK,Partner,100000.0,24
CUST_01033,Starter,0.0,2022-10-21,2024-12-01,1,UK,LinkedIn Ads,1666.67,25
CUST_01034,Enterprise,246.85,2022-11-24,,0,USA,Paid Search,100000.0,25
CUST_01035,Starter,95.09,2024-02-01,,0,Germany,Referral,3169.67,11
CUST_01036,Starter,0.0,2024-03-19,2024-03-19,1,UK,Paid Search,1666.67,0
CUST_01037,Enterprise,361.56,2024-12-15,,0,UK,Partner,100000.0,0
CUST_01038,Enterprise,564.08,2023-03-09,,0,Canada,Partner,100000.0,22
CUST_01039,Starter,127.48,2024-01-03,,0,USA,Partner,4249.33,12
CUST_01040,Growth,359.36,2024-10-11,,0,Australia,LinkedIn Ads,19964.44,2
CUST_01041,Starter,0.0,2023-11-13,2024-06-01,1,USA,Partner,1666.67,6
CUST_01042,Starter,186.33,2024-10-21,,0,Australia,Paid Search,6211.0,2
CUST_01043,Growth,589.26,2023-12-20,,0,UK,Paid Search,32736.67,12
CUST_01044,Starter,91.19,2024-10-06,,0,Canada,Paid Search,3039.67,2
CUST_01045,Starter,75.6,2023-03-27,,0,Australia,Paid Search,2520.0,21
CUST_01046,Starter,0.0,2023-03-16,2023-07-01,1,USA,Paid Search,1666.67,3
CUST_01047,Starter,183.33,2022-03-24,,0,Canada,Referral,6111.0,33
CUST_01048,Starter,73.47,2024-11-09,,0,USA,Paid Search,2449.0,1
CUST_01049,Enterprise,2698.65,2024-03-13,,0,USA,Paid Search,337331.25,9
CUST_01050,Starter,0.0,2022-06-10,2023-04-01,1,Australia,Organic,1666.67,9
CUST_01051,Growth,397.02,2024-11-24,,0,Canada,Partner,22056.67,1
CUST_01052,Growth,502.56,2023-12-10,,0,USA,LinkedIn Ads,27920.0,12
CUST_01053,Starter,0.0,2022-08-20,2022-09-01,1,India,LinkedIn Ads,1666.67,0
CUST_01054,Starter,126.72,2023-01-05,,0,Canada,Partner,4224.0,24
CUST_01055,Enterprise,1761.12,2022-02-18,,0,Australia,Referral,220140.0,34
CUST_01056,Growth,0.0,2022-10-14,2024-02-01,1,UK,Paid Search,11111.11,15
CUST_01057,Starter,0.0,2022-10-24,2023-02-01,1,India,Paid Search,1666.67,3
CUST_01058,Growth,469.96,2022-12-25,,0,India,Paid Search,26108.89,24
CUST_01059,Starter,139.39,2023-11-13,,0,UK,Paid Search,4646.33,13
CUST_01060,Growth,443.4,2022-10-21,,0,India,Referral,24633.33,26
CUST_01061,Starter,126.64,2022-01-16,,0,Germany,Paid Search,4221.33,36
CUST_01062,Growth,582.85,2023-11-22,,0,USA,Partner,32380.56,13
CUST_01063,Starter,64.92,2023-11-03,,0,India,Referral,2164.0,14
CUST_01064,Starter,141.61,2022-08-01,,0,USA,LinkedIn Ads,4720.33,29
CUST_01065,Starter,0.0,2022-10-22,2023-12-01,1,UK,LinkedIn Ads,1666.67,13
CUST_01066,Starter,95.18,2022-08-10,,0,USA,LinkedIn Ads,3172.67,29
CUST_01067,Starter,0.0,2022-02-19,2023-04-01,1,USA,LinkedIn Ads,1666.67,13
CUST_01068,Growth,465.8,2024-08-14,,0,Germany,Organic,25877.78,4
CUST_01069,Starter,0.0,2023-03-10,2023-11-01,1,USA,Paid Search,1666.67,7
CUST_01070,Starter,45.88,2022-01-11,,0,USA,Partner,1666.67,36
CUST_01071,Starter,162.18,2022-10-15,,0,USA,Paid Search,5406.0,26
CUST_01072,Growth,386.21,2023-11-14,,0,USA,Paid Search,21456.11,13
CUST_01073,Enterprise,432.77,2023-02-18,,0,UK,LinkedIn Ads,100000.0,22
CUST_01074,Growth,0.0,2022-03-06,2023-01-01,1,USA,Referral,11111.11,10
CUST_01075,Starter,0.0,2023-11-23,2024-01-01,1,Canada,Organic,1666.67,1
CUST_01076,Starter,98.74,2023-12-21,,0,Germany,Partner,3291.33,12
CUST_01077,Growth,248.83,2023-07-09,,0,UK,LinkedIn Ads,13823.89,18
CUST_01078,Growth,339.11,2024-03-20,,0,USA,Referral,18839.44,9
CUST_01079,Starter,87.54,2024-12-13,,0,India,Paid Search,2918.0,0
CUST_01080,Growth,204.61,2024-01-23,,0,USA,LinkedIn Ads,11367.22,11
CUST_01081,Growth,0.0,2022-01-12,2022-08-01,1,Canada,Organic,11111.11,6
CUST_01082,Enterprise,0.0,2024-01-17,2024-10-01,1,UK,Paid Search,100000.0,8
CUST_01083,Growth,0.0,2023-03-08,2023-08-01,1,USA,Paid Search,11111.11,4
CUST_01084,Starter,0.0,2022-08-22,2024-10-01,1,Australia,Referral,1666.67,25
CUST_01085,Enterprise,1761.25,2023-02-10,,0,Germany,Paid Search,220156.25,23
CUST_01086,Starter,0.0,2024-01-25,2024-01-25,1,Australia,Paid Search,1666.67,0
CUST_01087,Growth,246.7,2023-03-04,,0,USA,Paid Search,13705.56,22
CUST_01088,Starter,97.33,2024-01-14,,0,Canada,LinkedIn Ads,3244.33,11
CUST_01089,Growth,467.82,2023-01-20,,0,USA,Paid Search,25990.0,23
CUST_01090,Starter,51.97,2022-10-11,,0,USA,Paid Search,1732.33,27
CUST_01091,Starter,92.62,2024-11-15,,0,USA,Organic,3087.33,1
CUST_01092,Enterprise,289.13,2023-02-17,,0,India,Partner,100000.0,22
CUST_01093,Starter,0.0,2022-10-24,2023-07-01,1,Australia,Paid Search,1666.67,8
CUST_01094,Starter,206.29,2022-05-06,,0,USA,Paid Search,6876.33,32
CUST_01095,Starter,179.12,2024-03-14,,0,Canada,Paid Search,5970.67,9
CUST_01096,Enterprise,1589.41,2023-02-02,,0,USA,LinkedIn Ads,198676.25,23
CUST_01097,Starter,0.0,2024-03-16,2024-03-16,1,USA,LinkedIn Ads,1666.67,0
CUST_01098,Starter,0.0,2023-10-03,2024-05-01,1,Canada,LinkedIn Ads,1666.67,7
CUST_01099,Starter,175.87,2022-12-25,,0,Australia,Partner,5862.33,24
CUST_01100,Growth,335.68,2024-02-01,,0,USA,Paid Search,18648.89,11
CUST_01101,Starter,103.99,2023-03-16,,0,Australia,Partner,3466.33,21
CUST_01102,Growth,403.0,2023-04-05,,0,Canada,Paid Search,22388.89,21
CUST_01103,Starter,0.0,2022-02-05,2024-08-01,1,USA,Organic,1666.67,30
CUST_01104,Growth,0.0,2024-02-11,2024-02-11,1,USA,Partner,11111.11,0
CUST_01105,Starter,91.63,2024-11-23,,0,USA,Paid Search,3054.33,1
CUST_01106,Starter,132.42,2024-10-02,,0,UK,Partner,4414.0,3
CUST_01107,Growth,450.6,2022-03-18,,0,USA,Referral,25033.33,33
CUST_01108,Growth,383.69,2024-02-11,,0,Canada,Paid Search,21316.11,10
CUST_01109,Starter,122.5,2024-06-13,,0,UK,Partner,4083.33,6
CUST_01110,Starter,0.0,2023-10-16,2024-08-01,1,Germany,Paid Search,1666.67,9
CUST_01111,Starter,93.6,2023-02-04,,0,Germany,Organic,3120.0,23
CUST_01112,Starter,233.8,2022-03-19,,0,USA,Organic,7793.33,33
CUST_01113,Enterprise,363.22,2022-03-24,,0,USA,Partner,100000.0,33
CUST_01114,Starter,0.0,2023-06-17,2023-07-01,1,USA,Paid Search,1666.67,0
CUST_01115,Starter,122.01,2024-03-09,,0,Germany,Paid Search,4067.0,9
CUST_01116,Growth,0.0,2023-06-10,2023-08-01,1,USA,LinkedIn Ads,11111.11,1
CUST_01117,Enterprise,382.14,2023-04-02,,0,USA,Partner,100000.0,21
CUST_01118,Starter,77.35,2024-11-17,,0,USA,Partner,2578.33,1
CUST_01119,Starter,105.12,2023-03-12,,0,UK,Paid Search,3504.0,22
CUST_01120,Starter,229.31,2024-03-21,,0,UK,LinkedIn Ads,7643.67,9
CUST_01121,Enterprise,322.88,2024-02-15,,0,India,Paid Search,100000.0,10
CUST_01122,Starter,0.0,2022-01-14,2022-07-01,1,USA,Paid Search,1666.67,5
CUST_01123,Growth,459.94,2024-10-14,,0,Australia,LinkedIn Ads,25552.22,2
CUST_01124,Growth,469.27,2024-02-25,,0,Australia,Organic,26070.56,10
CUST_01125,Starter,0.0,2022-12-24,2023-02-01,1,India,LinkedIn Ads,1666.67,1
CUST_01126,Starter,0.0,2022-11-06,2023-02-01,1,Canada,Paid Search,1666.67,2
CUST_01127,Growth,404.8,2023-02-10,,0,UK,Paid Search,22488.89,23
CUST_01128,Starter,108.08,2024-11-09,,0,UK,Partner,3602.67,1
CUST_01129,Growth,0.0,2022-09-16,2024-08-01,1,USA,Organic,11111.11,22
CUST_01130,Enterprise,2027.24,2024-11-14,,0,USA,Paid Search,253405.0,1
CUST_01131,Growth,0.0,2024-03-12,2024-06-01,1,USA,Organic,11111.11,2
CUST_01132,Starter,69.85,2022-04-11,,0,India,Paid Search,2328.33,33
CUST_01133,Growth,0.0,2022-07-20,2022-09-01,1,India,Referral,11111.11,1
CUST_01134,Starter,0.0,2022-01-04,2024-02-01,1,USA,Referral,1666.67,25
CUST_01135,Starter,150.95,2024-03-12,,0,USA,Paid Search,5031.67,9
CUST_01136,Starter,62.19,2024-02-07,,0,USA,LinkedIn Ads,2073.0,10
CUST_01137,Starter,0.0,2023-03-26,2024-10-01,1,Australia,LinkedIn Ads,1666.67,18
CUST_01138,Growth,415.87,2024-10-12,,0,USA,LinkedIn Ads,23103.89,2
CUST_01139,Enterprise,298.32,2023-12-10,,0,USA,Paid Search,100000.0,12
CUST_01140,Starter,0.0,2022-11-24,2023-04-01,1,UK,Referral,1666.67,4
CUST_01141,Starter,53.49,2024-12-20,,0,India,Paid Search,1783.0,0
CUST_01142,Enterprise,1788.57,2024-10-05,,0,UK,Paid Search,223571.25,2
CUST_01143,Enterprise,2278.25,2022-12-24,,0,USA,LinkedIn Ads,284781.25,24
CUST_01144,Starter,135.3,2024-10-07,,0,UK,Organic,4510.0,2
CUST_01145,Starter,0.0,2023-03-11,2023-06-01,1,USA,Paid Search,1666.67,2
CUST_01146,Starter,72.33,2024-07-16,,0,USA,LinkedIn Ads,2411.0,5
CUST_01147,Starter,73.0,2024-11-15,,0,USA,Partner,2433.33,1
CUST_01148,Growth,0.0,2022-01-20,2024-03-01,1,USA,Referral,11111.11,25
CUST_01149,Enterprise,1291.54,2024-01-23,,0,India,Partner,161442.5,11
CUST_01150,Starter,0.0,2023-09-27,2024-06-01,1,Canada,LinkedIn Ads,1666.67,8
CUST_01151,Starter,78.91,2023-02-01,,0,USA,LinkedIn Ads,2630.33,23
CUST_01152,Starter,81.29,2023-12-24,,0,Canada,LinkedIn Ads,2709.67,12
CUST_01153,Starter,61.28,2024-01-17,,0,UK,Paid Search,2042.67,11
CUST_01154,Starter,117.75,2023-11-11,,0,Australia,Paid Search,3925.0,13
CUST_01155,Growth,461.2,2024-01-03,,0,India,Referral,25622.22,12
CUST_01156,Starter,77.34,2024-12-20,,0,UK,Organic,2578.0,0
CUST_01157,Growth,263.96,2022-10-12,,0,USA,LinkedIn Ads,14664.44,27
CUST_01158,Growth,0.0,2023-09-04,2024-06-01,1,USA,LinkedIn Ads,11111.11,9
CUST_01159,Starter,85.76,2024-12-27,,0,Australia,Paid Search,2858.67,0
CUST_01160,Starter,180.4,2023-12-25,,0,Australia,Partner,6013.33,12
CUST_01161,Starter,157.1,2024-01-03,,0,USA,Paid Search,5236.67,12
CUST_01162,Starter,142.25,2024-10-23,,0,India,Paid Search,4741.67,2
CUST_01163,Growth,352.21,2022-11-13,,0,USA,Paid Search,19567.22,25
CUST_01164,Starter,114.34,2023-03-10,,0,Australia,Partner,3811.33,22
CUST_01165,Starter,80.02,2022-07-17,,0,India,Organic,2667.33,29
CUST_01166,Growth,236.31,2024-04-25,,0,UK,Paid Search,13128.33,8
CUST_01167,Starter,0.0,2022-03-21,2022-09-01,1,USA,Organic,1666.67,5
CUST_01168,Enterprise,1682.04,2022-01-13,,0,Germany,Paid Search,210255.0,36
CUST_01169,Growth,308.78,2023-01-01,,0,Germany,Paid Search,17154.44,24
CUST_01170,Starter,214.03,2023-11-17,,0,India,Partner,7134.33,13
CUST_01171,Enterprise,308.47,2024-01-22,,0,India,Paid Search,100000.0,11
CUST_01172,Enterprise,0.0,2022-03-17,2024-11-01,1,USA,Paid Search,100000.0,32
CUST_01173,Starter,108.13,2022-02-15,,0,USA,Partner,3604.33,35
CUST_01174,Enterprise,594.81,2023-05-23,,0,UK,Paid Search,100000.0,19
CUST_01175,Starter,0.0,2023-02-10,2024-12-01,1,India,Paid Search,1666.67,22
CUST_01176,Starter,177.48,2023-10-27,,0,USA,Paid Search,5916.0,14
CUST_01177,Growth,671.33,2022-11-19,,0,USA,Paid Search,37296.11,25
CUST_01178,Starter,0.0,2024-01-14,2024-07-01,1,USA,Partner,1666.67,5
CUST_01179,Starter,74.39,2023-12-12,,0,India,Paid Search,2479.67,12
CUST_01180,Starter,124.96,2023-10-05,,0,UK,Paid Search,4165.33,15
CUST_01181,Starter,0.0,2022-12-08,2023-06-01,1,Germany,Paid Search,1666.67,5
CUST_01182,Starter,0.0,2022-10-13,2023-04-01,1,Australia,Paid Search,1666.67,5
CUST_01183,Starter,128.12,2023-12-09,,0,India,Paid Search,4270.67,12
CUST_01184,Starter,0.0,2023-07-09,2024-08-01,1,India,Partner,1666.67,12
CUST_01185,Starter,0.0,2024-02-01,2024-03-01,1,India,Referral,1666.67,0
CUST_01186,Growth,418.41,2024-11-08,,0,USA,Organic,23245.0,1
CUST_01187,Starter,0.0,2023-01-13,2023-04-01,1,Germany,LinkedIn Ads,1666.67,2
CUST_01188,Growth,0.0,2023-01-23,2024-07-01,1,USA,Paid Search,11111.11,17
CUST_01189,Starter,56.79,2024-12-11,,0,Germany,Organic,1893.0,0
CUST_01190,Enterprise,886.3,2023-05-20,,0,Canada,Partner,110787.5,19
CUST_01191,Enterprise,2307.75,2023-03-18,,0,Germany,Partner,288468.75,21
CUST_01192,Starter,0.0,2022-01-07,2023-05-01,1,USA,LinkedIn Ads,1666.67,15
CUST_01193,Starter,102.06,2023-05-23,,0,Australia,LinkedIn Ads,3402.0,19
CUST_01194,Starter,139.5,2024-03-14,,0,USA,Partner,4650.0,9
CUST_01195,Starter,0.0,2022-03-09,2023-02-01,1,UK,LinkedIn Ads,1666.67,10
CUST_01196,Starter,0.0,2022-12-08,2022-12-08,1,USA,Paid Search,1666.67,0
CUST_01197,Starter,0.0,2022-12-27,2023-10-01,1,Canada,Partner,1666.67,9
CUST_01198,Starter,0.0,2022-03-05,2023-06-01,1,USA,LinkedIn Ads,1666.67,15
CUST_01199,Growth,0.0,2022-06-04,2024-10-01,1,UK,Organic,11111.11,28
CUST_01200,Starter,90.62,2024-12-15,,0,USA,LinkedIn Ads,3020.67,0
CUST_01201,Starter,67.41,2024-11-16,,0,Australia,Paid Search,2247.0,1
CUST_01202,Starter,94.93,2024-12-14,,0,Germany,Paid Search,3164.33,0
CUST_01203,Starter,76.45,2024-08-17,,0,Germany,Paid Search,2548.33,4
CUST_01204,Starter,0.0,2024-06-20,2024-10-01,1,Germany,Partner,1666.67,3
CUST_01205,Growth,0.0,2022-12-02,2023-04-01,1,USA,Paid Search,11111.11,4
CUST_01206,Growth,277.96,2022-04-20,,0,USA,Referral,15442.22,32
CUST_01207,Starter,0.0,2022-06-18,2022-06-18,1,Canada,LinkedIn Ads,1666.67,0
CUST_01208,Growth,0.0,2023-12-05,2024-11-01,1,Australia,LinkedIn Ads,11111.11,11
CUST_01209,Growth,0.0,2024-01-15,2024-07-01,1,India,Organic,11111.11,5
CUST_01210,Starter,175.55,2023-02-13,,0,Germany,Paid Search,5851.67,22
CUST_01211,Enterprise,888.15,2024-12-26,,0,USA,Partner,111018.75,0
CUST_01212,Enterprise,2413.24,2023-03-04,,0,Canada,LinkedIn Ads,301655.0,22
CUST_01213,Growth,418.11,2023-11-26,,0,Australia,LinkedIn Ads,23228.33,13
CUST_01214,Starter,90.97,2023-10-12,,0,USA,LinkedIn Ads,3032.33,14
CUST_01215,Growth,368.8,2024-03-07,,0,USA,LinkedIn Ads,20488.89,9
CUST_01216,Starter,0.0,2023-08-05,2024-02-01,1,Australia,Partner,1666.67,6
CUST_01217,Starter,288.87,2023-11-23,,0,India,Paid Search,9629.0,13
CUST_01218,Enterprise,1190.15,2023-06-12,,0,Australia,Paid Search,148768.75,18
CUST_01219,Enterprise,2302.15,2023-10-18,,0,India,LinkedIn Ads,287768.75,14
CUST_01220,Enterprise,236.71,2023-10-16,,0,Canada,Paid Search,100000.0,14
CUST_01221,Growth,499.64,2024-04-13,,0,UK,LinkedIn Ads,27757.78,8
CUST_01222,Starter,86.37,2022-03-07,,0,India,Paid Search,2879.0,34
CUST_01223,Growth,241.64,2024-04-23,,0,India,Partner,13424.44,8
CUST_01224,Starter,0.0,2022-10-03,2023-08-01,1,Canada,Referral,1666.67,10
CUST_01225,Growth,399.5,2024-02-15,,0,USA,Organic,22194.44,10
CUST_01226,Starter,0.0,2023-03-12,2023-04-01,1,USA,Partner,1666.67,0
CUST_01227,Starter,74.25,2024-11-16,,0,USA,Partner,2475.0,1
CUST_01228,Enterprise,2742.74,2024-12-01,,0,Germany,Paid Search,342842.5,1
CUST_01229,Starter,108.45,2022-01-01,,0,India,Paid Search,3615.0,36
CUST_01230,Starter,199.09,2024-02-03,,0,Canada,Paid Search,6636.33,11
CUST_01231,Growth,0.0,2022-11-19,2024-11-01,1,UK,LinkedIn Ads,11111.11,23
CUST_01232,Enterprise,397.02,2024-08-02,,0,USA,Paid Search,100000.0,5
CUST_01233,Enterprise,250.84,2024-03-05,,0,USA,Partner,100000.0,10
CUST_01234,Starter,128.91,2024-10-08,,0,USA,Referral,4297.0,2
CUST_01235,Starter,106.22,2023-10-08,,0,Canada,LinkedIn Ads,3540.67,15
CUST_01236,Starter,121.35,2023-11-01,,0,Germany,Organic,4045.0,14
CUST_01237,Growth,751.82,2023-02-12,,0,USA,LinkedIn Ads,41767.78,22
CUST_01238,Starter,161.96,2024-02-17,,0,India,Paid Search,5398.67,10
CUST_01239,Starter,128.59,2024-01-24,,0,India,Paid Search,4286.33,11
CUST_01240,Growth,0.0,2023-04-27,2024-06-01,1,USA,Paid Search,11111.11,13
CUST_01241,Growth,395.95,2024-03-22,,0,USA,Partner,21997.22,9
CUST_01242,Starter,0.0,2023-01-16,2024-02-01,1,Australia,Organic,1666.67,12
CUST_01243,Starter,83.2,2024-10-23,,0,Germany,LinkedIn Ads,2773.33,2
CUST_01244,Starter,186.35,2023-03-12,,0,India,Paid Search,6211.67,22
CUST_01245,Growth,431.04,2024-10-07,,0,India,Organic,23946.67,2
CUST_01246,Growth,348.48,2024-01-18,,0,India,LinkedIn Ads,19360.0,11
CUST_01247,Starter,98.12,2024-12-04,,0,Germany,Partner,3270.67,0
CUST_01248,Enterprise,1614.2,2024-03-11,,0,UK,Organic,201775.0,9
CUST_01249,Growth,0.0,2023-11-02,2024-02-01,1,UK,LinkedIn Ads,11111.11,3
CUST_01250,Growth,0.0,2022-01-01,2022-04-01,1,India,LinkedIn Ads,11111.11,3
CUST_01251,Growth,0.0,2023-11-27,2024-05-01,1,USA,Paid Search,11111.11,5
CUST_01252,Starter,170.67,2023-12-05,,0,USA,Paid Search,5689.0,13
CUST_01253,Starter,0.0,2022-05-25,2022-10-01,1,Germany,Paid Search,1666.67,4
CUST_01254,Growth,382.61,2023-12-04,,0,Canada,Paid Search,21256.11,13
CUST_01255,Growth,0.0,2022-11-22,2023-01-01,1,USA,Organic,11111.11,1
CUST_01256,Enterprise,332.49,2024-01-25,,0,Germany,LinkedIn Ads,100000.0,11
CUST_01257,Starter,0.0,2023-05-11,2023-05-11,1,Australia,Paid Search,1666.67,0
CUST_01258,Enterprise,905.84,2024-02-26,,0,Australia,LinkedIn Ads,113230.0,10
CUST_01259,Starter,0.0,2022-01-01,2023-04-01,1,USA,Paid Search,1666.67,15
CUST_01260,Starter,0.0,2023-03-07,2024-04-01,1,India,Organic,1666.67,13
CUST_01261,Enterprise,2214.34,2022-12-23,,0,India,Organic,276792.5,24
CUST_01262,Growth,378.45,2024-10-15,,0,UK,Paid Search,21025.0,2
CUST_01263,Starter,0.0,2023-03-17,2023-06-01,1,USA,Paid Search,1666.67,2
CUST_01264,Starter,0.0,2023-11-03,2023-12-01,1,Australia,Paid Search,1666.67,0
CUST_01265,Starter,128.31,2024-04-08,,0,India,Paid Search,4277.0,8
CUST_01266,Starter,78.02,2023-02-04,,0,India,Paid Search,2600.67,23
CUST_01267,Starter,118.72,2024-09-19,,0,USA,Partner,3957.33,3
CUST_01268,Starter,0.0,2022-02-19,2022-04-01,1,Australia,Partner,1666.67,1
CUST_01269,Starter,0.0,2022-03-19,2022-07-01,1,UK,LinkedIn Ads,1666.67,3
CUST_01270,Starter,0.0,2023-12-15,2024-07-01,1,UK,Paid Search,1666.67,6
CUST_01271,Starter,75.08,2024-03-19,,0,Germany,Referral,2502.67,9
CUST_01272,Enterprise,1272.69,2024-12-05,,0,Australia,Paid Search,159086.25,0
CUST_01273,Growth,0.0,2022-01-11,2023-01-01,1,Germany,Paid Search,11111.11,11
CUST_01274,Starter,58.83,2023-02-11,,0,Germany,Referral,1961.0,22
CUST_01275,Starter,0.0,2022-11-20,2024-05-01,1,USA,Partner,1666.67,17
CUST_01276,Starter,0.0,2023-03-08,2023-03-08,1,Germany,Partner,1666.67,0
CUST_01277,Starter,96.23,2024-09-04,,0,Canada,Referral,3207.67,3
CUST_01278,Enterprise,1537.21,2022-11-17,,0,UK,LinkedIn Ads,192151.25,25
CUST_01279,Starter,66.76,2024-02-04,,0,UK,Partner,2225.33,11
CUST_01280,Starter,190.78,2024-09-05,,0,India,Partner,6359.33,3
CUST_01281,Starter,154.25,2022-07-20,,0,Germany,Paid Search,5141.67,29
CUST_01282,Growth,0.0,2024-05-21,2024-10-01,1,Germany,Paid Search,11111.11,4
CUST_01283,Starter,175.6,2022-03-26,,0,Germany,Paid Search,5853.33,33
CUST_01284,Enterprise,243.24,2024-03-24,,0,USA,Paid Search,100000.0,9
CUST_01285,Enterprise,2493.54,2024-01-05,,0,USA,Organic,311692.5,12
CUST_01286,Enterprise,2454.08,2024-11-12,,0,USA,Paid Search,306760.0,1
CUST_01287,Starter,0.0,2022-10-02,2022-12-01,1,USA,Paid Search,1666.67,2
CUST_01288,Starter,0.0,2023-01-11,2023-12-01,1,India,Paid Search,1666.67,10
CUST_01289,Enterprise,560.83,2023-06-08,,0,Canada,Paid Search,100000.0,19
CUST_01290,Growth,351.48,2024-05-19,,0,India,Paid Search,19526.67,7
CUST_01291,Starter,0.0,2022-11-22,2023-09-01,1,USA,LinkedIn Ads,1666.67,9
CUST_01292,Enterprise,0.0,2023-02-15,2023-04-01,1,Canada,LinkedIn Ads,100000.0,1
CUST_01293,Enterprise,638.87,2022-03-15,,0,India,LinkedIn Ads,100000.0,34
CUST_01294,Starter,121.6,2024-09-06,,0,USA,LinkedIn Ads,4053.33,3
CUST_01295,Starter,158.57,2024-01-17,,0,Australia,LinkedIn Ads,5285.67,11
CUST_01296,Growth,0.0,2023-11-02,2023-11-02,1,Canada,Partner,11111.11,0
CUST_01297,Starter,0.0,2022-03-01,2022-11-01,1,USA,Paid Search,1666.67,8
CUST_01298,Starter,0.0,2024-01-06,2024-08-01,1,UK,Organic,1666.67,6
CUST_01299,Enterprise,603.79,2024-05-26,,0,India,Paid Search,100000.0,7
CUST_01300,Enterprise,0.0,2023-05-06,2024-06-01,1,USA,Paid Search,100000.0,13
CUST_01301,Starter,119.36,2023-12-25,,0,India,Referral,3978.67,12
CUST_01302,Starter,0.0,2023-02-21,2024-10-01,1,UK,Partner,1666.67,19
CUST_01303,Growth,0.0,2023-03-03,2024-02-01,1,Australia,Partner,11111.11,11
CUST_01304,Starter,0.0,2023-10-17,2024-12-01,1,Canada,LinkedIn Ads,1666.67,13
CUST_01305,Growth,0.0,2023-02-23,2023-09-01,1,USA,LinkedIn Ads,11111.11,6
CUST_01306,Starter,0.0,2022-12-06,2024-08-01,1,Germany,Partner,1666.67,20
CUST_01307,Starter,0.0,2023-08-05,2024-02-01,1,India,Referral,1666.67,6
CUST_01308,Starter,0.0,2022-02-21,2022-12-01,1,USA,LinkedIn Ads,1666.67,9
CUST_01309,Enterprise,366.92,2024-07-18,,0,Germany,LinkedIn Ads,100000.0,5
CUST_01310,Starter,113.26,2024-12-13,,0,India,LinkedIn Ads,3775.33,0
CUST_01311,Starter,96.2,2024-10-05,,0,USA,Paid Search,3206.67,2
CUST_01312,Starter,67.84,2024-05-15,,0,USA,LinkedIn Ads,2261.33,7
CUST_01313,Starter,0.0,2023-04-01,2023-12-01,1,Australia,Paid Search,1666.67,8
CUST_01314,Growth,514.96,2024-02-10,,0,India,Organic,28608.89,10
CUST_01315,Growth,199.18,2022-08-18,,0,USA,Paid Search,11111.11,28
CUST_01316,Growth,279.29,2024-01-16,,0,USA,Referral,15516.11,11
CUST_01317,Enterprise,0.0,2022-10-26,2024-02-01,1,Canada,Paid Search,100000.0,15
CUST_01318,Growth,0.0,2023-07-11,2024-06-01,1,UK,Partner,11111.11,10
CUST_01319,Growth,408.32,2024-11-16,,0,Australia,Paid Search,22684.44,1
CUST_01320,Starter,0.0,2022-10-01,2022-11-01,1,USA,Referral,1666.67,1
CUST_01321,Starter,212.11,2023-06-20,,0,Australia,Paid Search,7070.33,18
CUST_01322,Growth,337.01,2023-02-27,,0,India,Paid Search,18722.78,22
CUST_01323,Growth,0.0,2023-01-07,2023-08-01,1,Australia,Paid Search,11111.11,6
CUST_01324,Enterprise,299.49,2022-03-12,,0,Australia,Organic,100000.0,34
CUST_01325,Starter,103.65,2022-06-20,,0,USA,Partner,3455.0,30
CUST_01326,Starter,63.94,2024-08-06,,0,USA,Organic,2131.33,4
CUST_01327,Growth,527.97,2024-10-06,,0,UK,Paid Search,29331.67,2
CUST_01328,Starter,182.0,2023-10-20,,0,USA,Partner,6066.67,14
CUST_01329,Growth,279.67,2022-10-02,,0,UK,LinkedIn Ads,15537.22,27
CUST_01330,Starter,0.0,2023-01-10,2023-08-01,1,India,Paid Search,1666.67,6
CUST_01331,Starter,0.0,2022-11-25,2023-11-01,1,India,Paid Search,1666.67,11
CUST_01332,Growth,649.06,2023-11-08,,0,Germany,Paid Search,36058.89,13
CUST_01333,Growth,362.83,2022-02-23,,0,Germany,LinkedIn Ads,20157.22,34
CUST_01334,Starter,0.0,2022-12-18,2023-10-01,1,India,LinkedIn Ads,1666.67,9
CUST_01335,Starter,0.0,2022-01-08,2023-06-01,1,Germany,LinkedIn Ads,1666.67,16
CUST_01336,Growth,324.5,2023-02-09,,0,UK,Paid Search,18027.78,23
CUST_01337,Starter,0.0,2023-11-09,2024-07-01,1,USA,LinkedIn Ads,1666.67,7
CUST_01338,Starter,52.46,2023-10-17,,0,UK,Partner,1748.67,14
CUST_01339,Starter,123.21,2023-11-15,,0,USA,Paid Search,4107.0,13
CUST_01340,Growth,259.89,2024-02-24,,0,Canada,Organic,14438.33,10
CUST_01341,Starter,100.81,2024-01-11,,0,UK,Paid Search,3360.33,11
CUST_01342,Starter,112.19,2024-05-15,,0,USA,Partner,3739.67,7
CUST_01343,Starter,0.0,2024-03-11,2024-06-01,1,USA,Paid Search,1666.67,2
