customer_id,month,year,quarter,month_number,month_name,mrr,event_type
CUST_00389,2024-03,2024,Q1,3,March,104.24,recurring
CUST_00389,2024-04,2024,Q2,4,April,143.9,expansion
CUST_00389,2024-05,2024,Q2,5,May,143.9,recurring
CUST_00389,2024-06,2024,Q2,6,June,143.9,recurring
CUST_00389,2024-07,2024,Q3,7,July,0.0,churn
CUST_00390,2023-11,2023,Q4,11,November,132.45,recurring
CUST_00390,2023-12,2023,Q4,12,December,132.45,recurring
CUST_00390,2024-01,2024,Q1,1,January,132.45,recurring
CUST_00390,2024-02,2024,Q1,2,February,170.13,expansion
CUST_00390,2024-03,2024,Q1,3,March,170.13,recurring
CUST_00390,2024-04,2024,Q2,4,April,170.13,recurring
CUST_00390,2024-05,2024,Q2,5,May,170.13,recurring
CUST_00390,2024-06,2024,Q2,6,June,170.13,recurring
CUST_00390,2024-07,2024,Q3,7,July,170.13,recurring
CUST_00390,2024-08,2024,Q3,8,August,170.13,recurring
CUST_00390,2024-09,2024,Q3,9,September,170.13,recurring
CUST_00390,2024-10,2024,Q4,10,October,170.13,recurring
CUST_00390,2024-11,2024,Q4,11,November,170.13,recurring
CUST_00390,2024-12,2024,Q4,12,December,170.13,recurring
CUST_00391,2023-11,2023,Q4,11,November,73.39,recurring
CUST_00391,2023-12,2023,Q4,12,December,73.39,recurring
CUST_00391,2024-01,2024,Q1,1,January,0.0,churn
CUST_00392,2023-10,2023,Q4,10,October,130.9,recurring
CUST_00392,2023-11,2023,Q4,11,November,130.9,recurring
CUST_00392,2023-12,2023,Q4,12,December,130.9,recurring
CUST_00392,2024-01,2024,Q1,1,January,130.9,recurring
CUST_00392,2024-02,2024,Q1,2,February,153.74,expansion
CUST_00392,2024-03,2024,Q1,3,March,153.74,recurring
CUST_00392,2024-04,2024,Q2,4,April,153.74,recurring
CUST_00392,2024-05,2024,Q2,5,May,153.74,recurring
CUST_00392,2024-06,2024,Q2,6,June,153.74,recurring
CUST_00392,2024-07,2024,Q3,7,July,153.74,recurring
CUST_00392,2024-08,2024,Q3,8,August,153.74,recurring
CUST_00392,2024-09,2024,Q3,9,September,153.74,recurring
CUST_00392,2024-10,2024,Q4,10,October,153.74,recurring
CUST_00392,2024-11,2024,Q4,11,November,153.74,recurring
CUST_00392,2024-12,2024,Q4,12,December,153.74,recurring
CUST_00393,2023-02,2023,Q1,2,February,89.77,recurring
CUST_00393,2023-03,2023,Q1,3,March,80.03,contraction
CUST_00393,2023-04,2023,Q2,4,April,80.03,recurring
CUST_00393,2023-05,2023,Q2,5,May,80.03,recurring
CUST_00393,2023-06,2023,Q2,6,June,80.03,recurring
CUST_00393,2023-07,2023,Q3,7,July,80.03,recurring
CUST_00393,2023-08,2023,Q3,8,August,80.03,recurring
CUST_00393,2023-09,2023,Q3,9,September,80.03,recurring
CUST_00393,2023-10,2023,Q4,10,October,80.03,recurring
CUST_00393,2023-11,2023,Q4,11,November,80.03,recurring
CUST_00393,2023-12,2023,Q4,12,December,80.03,recurring
CUST_00393,2024-01,2024,Q1,1,January,80.03,recurring
CUST_00393,2024-02,2024,Q1,2,February,80.03,recurring
CUST_00393,2024-03,2024,Q1,3,March,80.03,recurring
CUST_00393,2024-04,2024,Q2,4,April,80.03,recurring
CUST_00393,2024-05,2024,Q2,5,May,80.03,recurring
CUST_00393,2024-06,2024,Q2,6,June,80.03,recurring
CUST_00393,2024-07,2024,Q3,7,July,80.03,recurring
CUST_00393,2024-08,2024,Q3,8,August,80.03,recurring
CUST_00393,2024-09,2024,Q3,9,September,80.03,recurring
CUST_00393,2024-10,2024,Q4,10,October,0.0,churn
CUST_00394,2023-01,2023,Q1,1,January,1043.62,recurring
CUST_00394,2023-02,2023,Q1,2,February,1043.62,recurring
CUST_00394,2023-03,2023,Q1,3,March,1043.62,recurring
CUST_00394,2023-04,2023,Q2,4,April,1043.62,recurring
CUST_00394,2023-05,2023,Q2,5,May,1043.62,recurring
CUST_00394,2023-06,2023,Q2,6,June,1043.62,recurring
CUST_00394,2023-07,2023,Q3,7,July,1043.62,recurring
CUST_00394,2023-08,2023,Q3,8,August,1043.62,recurring
CUST_00394,2023-09,2023,Q3,9,September,1043.62,recurring
CUST_00394,2023-10,2023,Q4,10,October,1043.62,recurring
CUST_00394,2023-11,2023,Q4,11,November,920.25,contraction
CUST_00394,2023-12,2023,Q4,12,December,920.25,recurring
CUST_00394,2024-01,2024,Q1,1,January,920.25,recurring
CUST_00394,2024-02,2024,Q1,2,February,920.25,recurring
CUST_00394,2024-03,2024,Q1,3,March,920.25,recurring
CUST_00394,2024-04,2024,Q2,4,April,920.25,recurring
CUST_00394,2024-05,2024,Q2,5,May,920.25,recurring
CUST_00394,2024-06,2024,Q2,6,June,920.25,recurring
CUST_00394,2024-07,2024,Q3,7,July,920.25,recurring
CUST_00394,2024-08,2024,Q3,8,August,920.25,recurring
CUST_00394,2024-09,2024,Q3,9,September,920.25,recurring
CUST_00394,2024-10,2024,Q4,10,October,920.25,recurring
CUST_00394,2024-11,2024,Q4,11,November,920.25,recurring
CUST_00394,2024-12,2024,Q4,12,December,920.25,recurring
CUST_00395,2022-03,2022,Q1,3,March,373.58,recurring
CUST_00395,2022-04,2022,Q2,4,April,373.58,recurring
CUST_00395,2022-05,2022,Q2,5,May,373.58,recurring
CUST_00395,2022-06,2022,Q2,6,June,373.58,recurring
CUST_00395,2022-07,2022,Q3,7,July,373.58,recurring
CUST_00395,2022-08,2022,Q3,8,August,373.58,recurring
CUST_00395,2022-09,2022,Q3,9,September,373.58,recurring
CUST_00395,2022-10,2022,Q4,10,October,373.58,recurring
CUST_00395,2022-11,2022,Q4,11,November,373.58,recurring
CUST_00395,2022-12,2022,Q4,12,December,373.58,recurring
CUST_00395,2023-01,2023,Q1,1,January,373.58,recurring
CUST_00395,2023-02,2023,Q1,2,February,373.58,recurring
CUST_00395,2023-03,2023,Q1,3,March,373.58,recurring
CUST_00395,2023-04,2023,Q2,4,April,373.58,recurring
CUST_00395,2023-05,2023,Q2,5,May,373.58,recurring
CUST_00395,2023-06,2023,Q2,6,June,373.58,recurring
CUST_00395,2023-07,2023,Q3,7,July,373.58,recurring
CUST_00395,2023-08,2023,Q3,8,August,373.58,recurring
CUST_00395,2023-09,2023,Q3,9,September,373.58,recurring
CUST_00395,2023-10,2023,Q4,10,October,373.58,recurring
CUST_00395,2023-11,2023,Q4,11,November,373.58,recurring
CUST_00395,2023-12,2023,Q4,12,December,373.58,recurring
CUST_00395,2024-01,2024,Q1,1,January,373.58,recurring
CUST_00395,2024-02,2024,Q1,2,February,373.58,recurring
CUST_00395,2024-03,2024,Q1,3,March,373.58,recurring
CUST_00395,2024-04,2024,Q2,4,April,373.58,recurring
CUST_00395,2024-05,2024,Q2,5,May,373.58,recurring
CUST_00395,2024-06,2024,Q2,6,June,373.58,recurring
CUST_00395,2024-07,2024,Q3,7,July,373.58,recurring
CUST_00395,2024-08,2024,Q3,8,August,373.58,recurring
CUST_00395,2024-09,2024,Q3,9,September,494.64,expansion
CUST_00395,2024-10,2024,Q4,10,October,494.64,recurring
CUST_00395,2024-11,2024,Q4,11,November,494.64,recurring
CUST_00395,2024-12,2024,Q4,12,December,494.64,recurring
CUST_00396,2022-02,2022,Q1,2,February,141.51,recurring
CUST_00396,2022-03,2022,Q1,3,March,134.01,contraction
CUST_00396,2022-04,2022,Q2,4,April,134.01,recurring
CUST_00396,2022-05,2022,Q2,5,May,134.01,recurring
CUST_00396,2022-06,2022,Q2,6,June,134.01,recurring
CUST_00396,2022-07,2022,Q3,7,July,134.01,recurring
CUST_00396,2022-08,2022,Q3,8,August,134.01,recurring
CUST_00396,2022-09,2022,Q3,9,September,134.01,recurring
CUST_00396,2022-10,2022,Q4,10,October,134.01,recurring
CUST_00396,2022-11,2022,Q4,11,November,134.01,recurring
CUST_00396,2022-12,2022,Q4,12,December,134.01,recurring
CUST_00396,2023-01,2023,Q1,1,January,134.01,recurring
CUST_00396,2023-02,2023,Q1,2,February,134.01,recurring
CUST_00396,2023-03,2023,Q1,3,March,134.01,recurring
CUST_00396,2023-04,2023,Q2,4,April,116.17,contraction
CUST_00396,2023-05,2023,Q2,5,May,116.17,recurring
CUST_00396,2023-06,2023,Q2,6,June,116.17,recurring
CUST_00396,2023-07,2023,Q3,7,July,116.17,recurring
CUST_00396,2023-08,2023,Q3,8,August,116.17,recurring
CUST_00396,2023-09,2023,Q3,9,September,116.17,recurring
CUST_00396,2023-10,2023,Q4,10,October,116.17,recurring
CUST_00396,2023-11,2023,Q4,11,November,116.17,recurring
CUST_00396,2023-12,2023,Q4,12,December,116.17,recurring
CUST_00396,2024-01,2024,Q1,1,January,116.17,recurring
CUST_00396,2024-02,2024,Q1,2,February,116.17,recurring
CUST_00396,2024-03,2024,Q1,3,March,116.17,recurring
CUST_00396,2024-04,2024,Q2,4,April,116.17,recurring
CUST_00396,2024-05,2024,Q2,5,May,116.17,recurring
CUST_00396,2024-06,2024,Q2,6,June,116.17,recurring
CUST_00396,2024-07,2024,Q3,7,July,116.17,recurring
CUST_00396,2024-08,2024,Q3,8,August,116.17,recurring
CUST_00396,2024-09,2024,Q3,9,September,116.17,recurring
CUST_00396,2024-10,2024,Q4,10,October,116.17,recurring
CUST_00396,2024-11,2024,Q4,11,November,116.17,recurring
CUST_00396,2024-12,2024,Q4,12,December,116.17,recurring
CUST_00397,2023-11,2023,Q4,11,November,68.39,recurring
CUST_00397,2023-12,2023,Q4,12,December,68.39,recurring
CUST_00397,2024-01,2024,Q1,1,January,68.39,recurring
CUST_00397,2024-02,2024,Q1,2,February,68.39,recurring
CUST_00397,2024-03,2024,Q1,3,March,68.39,recurring
CUST_00397,2024-04,2024,Q2,4,April,68.39,recurring
CUST_00397,2024-05,2024,Q2,5,May,68.39,recurring
CUST_00397,2024-06,2024,Q2,6,June,68.39,recurring
CUST_00397,2024-07,2024,Q3,7,July,68.39,recurring
CUST_00397,2024-08,2024,Q3,8,August,0.0,churn
CUST_00398,2024-01,2024,Q1,1,January,67.22,recurring
CUST_00398,2024-02,2024,Q1,2,February,67.22,recurring
CUST_00398,2024-03,2024,Q1,3,March,67.22,recurring
CUST_00398,2024-04,2024,Q2,4,April,67.22,recurring
CUST_00398,2024-05,2024,Q2,5,May,67.22,recurring
CUST_00398,2024-06,2024,Q2,6,June,67.22,recurring
CUST_00398,2024-07,2024,Q3,7,July,67.22,recurring
CUST_00398,2024-08,2024,Q3,8,August,88.3,expansion
CUST_00398,2024-09,2024,Q3,9,September,88.3,recurring
CUST_00398,2024-10,2024,Q4,10,October,88.3,recurring
CUST_00398,2024-11,2024,Q4,11,November,88.3,recurring
CUST_00398,2024-12,2024,Q4,12,December,88.3,recurring
CUST_00399,2023-11,2023,Q4,11,November,116.86,recurring
CUST_00399,2023-12,2023,Q4,12,December,116.86,recurring
CUST_00399,2024-01,2024,Q1,1,January,116.86,recurring
CUST_00399,2024-02,2024,Q1,2,February,116.86,recurring
CUST_00399,2024-03,2024,Q1,3,March,116.86,recurring
CUST_00399,2024-04,2024,Q2,4,April,116.86,recurring
CUST_00399,2024-05,2024,Q2,5,May,169.41,expansion
CUST_00399,2024-06,2024,Q2,6,June,169.41,recurring
CUST_00399,2024-07,2024,Q3,7,July,169.41,recurring
CUST_00399,2024-08,2024,Q3,8,August,169.41,recurring
CUST_00399,2024-09,2024,Q3,9,September,169.41,recurring
CUST_00399,2024-10,2024,Q4,10,October,169.41,recurring
CUST_00399,2024-11,2024,Q4,11,November,169.41,recurring
CUST_00399,2024-12,2024,Q4,12,December,169.41,recurring
CUST_00400,2024-08,2024,Q3,8,August,80.06,recurring
CUST_00400,2024-09,2024,Q3,9,September,80.06,recurring
CUST_00400,2024-10,2024,Q4,10,October,80.06,recurring
CUST_00400,2024-11,2024,Q4,11,November,71.62,contraction
CUST_00400,2024-12,2024,Q4,12,December,71.62,recurring
CUST_00401,2024-09,2024,Q3,9,September,0.0,churn
CUST_00402,2024-12,2024,Q4,12,December,51.32,recurring
CUST_00403,2022-03,2022,Q1,3,March,371.43,recurring
CUST_00403,2022-04,2022,Q2,4,April,371.43,recurring
CUST_00403,2022-05,2022,Q2,5,May,371.43,recurring
CUST_00403,2022-06,2022,Q2,6,June,371.43,recurring
CUST_00403,2022-07,2022,Q3,7,July,371.43,recurring
CUST_00403,2022-08,2022,Q3,8,August,298.75,contraction
CUST_00403,2022-09,2022,Q3,9,September,298.75,recurring
CUST_00403,2022-10,2022,Q4,10,October,298.75,recurring
CUST_00403,2022-11,2022,Q4,11,November,298.75,recurring
CUST_00403,2022-12,2022,Q4,12,December,298.75,recurring
CUST_00403,2023-01,2023,Q1,1,January,298.75,recurring
CUST_00403,2023-02,2023,Q1,2,February,298.75,recurring
CUST_00403,2023-03,2023,Q1,3,March,298.75,recurring
CUST_00403,2023-04,2023,Q2,4,April,298.75,recurring
CUST_00403,2023-05,2023,Q2,5,May,298.75,recurring
CUST_00403,2023-06,2023,Q2,6,June,298.75,recurring
CUST_00403,2023-07,2023,Q3,7,July,298.75,recurring
CUST_00403,2023-08,2023,Q3,8,August,298.75,recurring
CUST_00403,2023-09,2023,Q3,9,September,298.75,recurring
CUST_00403,2023-10,2023,Q4,10,October,298.75,recurring
CUST_00403,2023-11,2023,Q4,11,November,298.75,recurring
CUST_00403,2023-12,2023,Q4,12,December,298.75,recurring
CUST_00403,2024-01,2024,Q1,1,January,397.32,expansion
CUST_00403,2024-02,2024,Q1,2,February,570.18,expansion
CUST_00403,2024-03,2024,Q1,3,March,570.18,recurring
CUST_00403,2024-04,2024,Q2,4,April,570.18,recurring
CUST_00403,2024-05,2024,Q2,5,May,570.18,recurring
CUST_00403,2024-06,2024,Q2,6,June,570.18,recurring
CUST_00403,2024-07,2024,Q3,7,July,570.18,recurring
CUST_00403,2024-08,2024,Q3,8,August,570.18,recurring
CUST_00403,2024-09,2024,Q3,9,September,570.18,recurring
CUST_00403,2024-10,2024,Q4,10,October,570.18,recurring
CUST_00403,2024-11,2024,Q4,11,November,570.18,recurring
CUST_00403,2024-12,2024,Q4,12,December,570.18,recurring
CUST_00404,2024-10,2024,Q4,10,October,496.87,recurring
CUST_00404,2024-11,2024,Q4,11,November,496.87,recurring
CUST_00404,2024-12,2024,Q4,12,December,496.87,recurring
CUST_00405,2023-04,2023,Q2,4,April,312.59,recurring
CUST_00405,2023-05,2023,Q2,5,May,312.59,recurring
CUST_00405,2023-06,2023,Q2,6,June,312.59,recurring
CUST_00405,2023-07,2023,Q3,7,July,312.59,recurring
CUST_00405,2023-08,2023,Q3,8,August,312.59,recurring
CUST_00405,2023-09,2023,Q3,9,September,252.01,contraction
CUST_00405,2023-10,2023,Q4,10,October,252.01,recurring
CUST_00405,2023-11,2023,Q4,11,November,252.01,recurring
CUST_00405,2023-12,2023,Q4,12,December,252.01,recurring
CUST_00405,2024-01,2024,Q1,1,January,252.01,recurring
CUST_00405,2024-02,2024,Q1,2,February,252.01,recurring
CUST_00405,2024-03,2024,Q1,3,March,252.01,recurring
CUST_00405,2024-04,2024,Q2,4,April,252.01,recurring
CUST_00405,2024-05,2024,Q2,5,May,252.01,recurring
CUST_00405,2024-06,2024,Q2,6,June,252.01,recurring
CUST_00405,2024-07,2024,Q3,7,July,252.01,recurring
CUST_00405,2024-08,2024,Q3,8,August,252.01,recurring
CUST_00405,2024-09,2024,Q3,9,September,252.01,recurring
CUST_00405,2024-10,2024,Q4,10,October,252.01,recurring
CUST_00405,2024-11,2024,Q4,11,November,252.01,recurring
CUST_00405,2024-12,2024,Q4,12,December,252.01,recurring
CUST_00406,2024-10,2024,Q4,10,October,106.13,expansion
CUST_00406,2024-11,2024,Q4,11,November,106.13,recurring
CUST_00406,2024-12,2024,Q4,12,December,106.13,recurring
CUST_00407,2023-03,2023,Q1,3,March,64.43,recurring
CUST_00407,2023-04,2023,Q2,4,April,64.43,recurring
CUST_00407,2023-05,2023,Q2,5,May,64.43,recurring
CUST_00407,2023-06,2023,Q2,6,June,64.43,recurring
CUST_00407,2023-07,2023,Q3,7,July,64.43,recurring
CUST_00407,2023-08,2023,Q3,8,August,64.43,recurring
CUST_00407,2023-09,2023,Q3,9,September,64.43,recurring
CUST_00407,2023-10,2023,Q4,10,October,64.43,recurring
CUST_00407,2023-11,2023,Q4,11,November,64.43,recurring
CUST_00407,2023-12,2023,Q4,12,December,64.43,recurring
CUST_00407,2024-01,2024,Q1,1,January,64.43,recurring
CUST_00407,2024-02,2024,Q1,2,February,64.43,recurring
CUST_00407,2024-03,2024,Q1,3,March,64.43,recurring
CUST_00407,2024-04,2024,Q2,4,April,64.43,recurring
CUST_00407,2024-05,2024,Q2,5,May,64.43,recurring
CUST_00407,2024-06,2024,Q2,6,June,64.43,recurring
CUST_00407,2024-07,2024,Q3,7,July,64.43,recurring
CUST_00407,2024-08,2024,Q3,8,August,64.43,recurring
CUST_00407,2024-09,2024,Q3,9,September,64.43,recurring
CUST_00407,2024-10,2024,Q4,10,October,64.43,recurring
CUST_00407,2024-11,2024,Q4,11,November,64.43,recurring
CUST_00407,2024-12,2024,Q4,12,December,64.43,recurring
CUST_00408,2024-03,2024,Q1,3,March,111.12,recurring
CUST_00408,2024-04,2024,Q2,4,April,111.12,recurring
CUST_00408,2024-05,2024,Q2,5,May,111.12,recurring
CUST_00408,2024-06,2024,Q2,6,June,111.12,recurring
CUST_00408,2024-07,2024,Q3,7,July,111.12,recurring
CUST_00408,2024-08,2024,Q3,8,August,111.12,recurring
CUST_00408,2024-09,2024,Q3,9,September,111.12,recurring
CUST_00408,2024-10,2024,Q4,10,October,127.79,expansion
CUST_00408,2024-11,2024,Q4,11,November,127.79,recurring
CUST_00408,2024-12,2024,Q4,12,December,168.22,expansion
CUST_00409,2024-10,2024,Q4,10,October,84.32,recurring
CUST_00409,2024-11,2024,Q4,11,November,84.32,recurring
CUST_00409,2024-12,2024,Q4,12,December,84.32,recurring
CUST_00410,2024-11,2024,Q4,11,November,258.69,recurring
CUST_00410,2024-12,2024,Q4,12,December,258.69,recurring
CUST_00411,2022-11,2022,Q4,11,November,478.07,recurring
CUST_00411,2022-12,2022,Q4,12,December,478.07,recurring
CUST_00411,2023-01,2023,Q1,1,January,478.07,recurring
CUST_00411,2023-02,2023,Q1,2,February,478.07,recurring
CUST_00411,2023-03,2023,Q1,3,March,478.07,recurring
CUST_00411,2023-04,2023,Q2,4,April,478.07,recurring
CUST_00411,2023-05,2023,Q2,5,May,478.07,recurring
CUST_00411,2023-06,2023,Q2,6,June,478.07,recurring
CUST_00411,2023-07,2023,Q3,7,July,478.07,recurring
CUST_00411,2023-08,2023,Q3,8,August,478.07,recurring
CUST_00411,2023-09,2023,Q3,9,September,478.07,recurring
CUST_00411,2023-10,2023,Q4,10,October,478.07,recurring
CUST_00411,2023-11,2023,Q4,11,November,478.07,recurring
CUST_00411,2023-12,2023,Q4,12,December,478.07,recurring
CUST_00411,2024-01,2024,Q1,1,January,478.07,recurring
CUST_00411,2024-02,2024,Q1,2,February,478.07,recurring
CUST_00411,2024-03,2024,Q1,3,March,478.07,recurring
CUST_00411,2024-04,2024,Q2,4,April,567.53,expansion
CUST_00411,2024-05,2024,Q2,5,May,567.53,recurring
CUST_00411,2024-06,2024,Q2,6,June,567.53,recurring
CUST_00411,2024-07,2024,Q3,7,July,567.53,recurring
CUST_00411,2024-08,2024,Q3,8,August,567.53,recurring
CUST_00411,2024-09,2024,Q3,9,September,567.53,recurring
CUST_00411,2024-10,2024,Q4,10,October,666.42,expansion
CUST_00411,2024-11,2024,Q4,11,November,666.42,recurring
CUST_00411,2024-12,2024,Q4,12,December,666.42,recurring
CUST_00412,2024-10,2024,Q4,10,October,76.18,recurring
CUST_00412,2024-11,2024,Q4,11,November,76.18,recurring
CUST_00412,2024-12,2024,Q4,12,December,76.18,recurring
CUST_00413,2023-04,2023,Q2,4,April,277.6,recurring
CUST_00413,2023-05,2023,Q2,5,May,277.6,recurring
CUST_00413,2023-06,2023,Q2,6,June,0.0,churn
CUST_00414,2024-12,2024,Q4,12,December,109.57,recurring
CUST_00415,2022-12,2022,Q4,12,December,227.99,recurring
CUST_00415,2023-01,2023,Q1,1,January,227.99,recurring
CUST_00415,2023-02,2023,Q1,2,February,227.99,recurring
CUST_00415,2023-03,2023,Q1,3,March,227.99,recurring
CUST_00415,2023-04,2023,Q2,4,April,227.99,recurring
CUST_00415,2023-05,2023,Q2,5,May,227.99,recurring
CUST_00415,2023-06,2023,Q2,6,June,227.99,recurring
CUST_00415,2023-07,2023,Q3,7,July,227.99,recurring
CUST_00415,2023-08,2023,Q3,8,August,227.99,recurring
CUST_00415,2023-09,2023,Q3,9,September,227.99,recurring
CUST_00415,2023-10,2023,Q4,10,October,227.99,recurring
CUST_00415,2023-11,2023,Q4,11,November,227.99,recurring
CUST_00415,2023-12,2023,Q4,12,December,227.99,recurring
CUST_00415,2024-01,2024,Q1,1,January,227.99,recurring
CUST_00415,2024-02,2024,Q1,2,February,227.99,recurring
CUST_00415,2024-03,2024,Q1,3,March,227.99,recurring
CUST_00415,2024-04,2024,Q2,4,April,227.99,recurring
CUST_00415,2024-05,2024,Q2,5,May,227.99,recurring
CUST_00415,2024-06,2024,Q2,6,June,227.99,recurring
CUST_00415,2024-07,2024,Q3,7,July,227.99,recurring
CUST_00415,2024-08,2024,Q3,8,August,227.99,recurring
CUST_00415,2024-09,2024,Q3,9,September,227.99,recurring
CUST_00415,2024-10,2024,Q4,10,October,227.99,recurring
CUST_00415,2024-11,2024,Q4,11,November,227.99,recurring
CUST_00415,2024-12,2024,Q4,12,December,297.74,expansion
CUST_00416,2024-06,2024,Q2,6,June,95.64,recurring
CUST_00416,2024-07,2024,Q3,7,July,95.64,recurring
CUST_00416,2024-08,2024,Q3,8,August,95.64,recurring
CUST_00416,2024-09,2024,Q3,9,September,95.64,recurring
CUST_00416,2024-10,2024,Q4,10,October,135.28,expansion
CUST_00416,2024-11,2024,Q4,11,November,135.28,recurring
CUST_00416,2024-12,2024,Q4,12,December,135.28,recurring
CUST_00417,2023-10,2023,Q4,10,October,307.39,recurring
CUST_00417,2023-11,2023,Q4,11,November,307.39,recurring
CUST_00417,2023-12,2023,Q4,12,December,307.39,recurring
CUST_00417,2024-01,2024,Q1,1,January,307.39,recurring
CUST_00417,2024-02,2024,Q1,2,February,307.39,recurring
CUST_00417,2024-03,2024,Q1,3,March,307.39,recurring
CUST_00417,2024-04,2024,Q2,4,April,307.39,recurring
CUST_00417,2024-05,2024,Q2,5,May,307.39,recurring
CUST_00417,2024-06,2024,Q2,6,June,307.39,recurring
CUST_00417,2024-07,2024,Q3,7,July,307.39,recurring
CUST_00417,2024-08,2024,Q3,8,August,307.39,recurring
CUST_00417,2024-09,2024,Q3,9,September,307.39,recurring
CUST_00417,2024-10,2024,Q4,10,October,307.39,recurring
CUST_00417,2024-11,2024,Q4,11,November,307.39,recurring
CUST_00417,2024-12,2024,Q4,12,December,307.39,recurring
CUST_00418,2024-11,2024,Q4,11,November,100.83,recurring
CUST_00418,2024-12,2024,Q4,12,December,100.83,recurring
CUST_00419,2023-10,2023,Q4,10,October,1363.68,recurring
CUST_00419,2023-11,2023,Q4,11,November,0.0,churn
CUST_00420,2024-11,2024,Q4,11,November,276.01,recurring
CUST_00420,2024-12,2024,Q4,12,December,276.01,recurring
CUST_00421,2023-03,2023,Q1,3,March,89.29,recurring
CUST_00421,2023-04,2023,Q2,4,April,89.29,recurring
CUST_00421,2023-05,2023,Q2,5,May,89.29,recurring
CUST_00421,2023-06,2023,Q2,6,June,89.29,recurring
CUST_00421,2023-07,2023,Q3,7,July,89.29,recurring
CUST_00421,2023-08,2023,Q3,8,August,89.29,recurring
CUST_00421,2023-09,2023,Q3,9,September,89.29,recurring
CUST_00421,2023-10,2023,Q4,10,October,89.29,recurring
CUST_00421,2023-11,2023,Q4,11,November,89.29,recurring
CUST_00421,2023-12,2023,Q4,12,December,89.29,recurring
CUST_00421,2024-01,2024,Q1,1,January,89.29,recurring
CUST_00421,2024-02,2024,Q1,2,February,89.29,recurring
CUST_00421,2024-03,2024,Q1,3,March,89.29,recurring
CUST_00421,2024-04,2024,Q2,4,April,89.29,recurring
CUST_00421,2024-05,2024,Q2,5,May,89.29,recurring
CUST_00421,2024-06,2024,Q2,6,June,89.29,recurring
CUST_00421,2024-07,2024,Q3,7,July,89.29,recurring
CUST_00421,2024-08,2024,Q3,8,August,89.29,recurring
CUST_00421,2024-09,2024,Q3,9,September,89.29,recurring
CUST_00421,2024-10,2024,Q4,10,October,89.29,recurring
CUST_00421,2024-11,2024,Q4,11,November,89.29,recurring
CUST_00421,2024-12,2024,Q4,12,December,89.29,recurring
CUST_00422,2023-11,2023,Q4,11,November,2213.92,recurring
CUST_00422,2023-12,2023,Q4,12,December,2213.92,recurring
CUST_00422,2024-01,2024,Q1,1,January,2213.92,recurring
CUST_00422,2024-02,2024,Q1,2,February,2213.92,recurring
CUST_00422,2024-03,2024,Q1,3,March,2213.92,recurring
CUST_00422,2024-04,2024,Q2,4,April,2213.92,recurring
CUST_00422,2024-05,2024,Q2,5,May,2213.92,recurring
CUST_00422,2024-06,2024,Q2,6,June,2213.92,recurring
CUST_00422,2024-07,2024,Q3,7,July,2213.92,recurring
CUST_00422,2024-08,2024,Q3,8,August,2213.92,recurring
CUST_00422,2024-09,2024,Q3,9,September,2213.92,recurring
CUST_00422,2024-10,2024,Q4,10,October,2213.92,recurring
CUST_00422,2024-11,2024,Q4,11,November,2213.92,recurring
CUST_00422,2024-12,2024,Q4,12,December,2213.92,recurring
CUST_00423,2023-11,2023,Q4,11,November,132.9,recurring
CUST_00423,2023-12,2023,Q4,12,December,0.0,churn
CUST_00424,2024-01,2024,Q1,1,January,118.37,recurring
CUST_00424,2024-02,2024,Q1,2,February,166.49,expansion
CUST_00424,2024-03,2024,Q1,3,March,146.34,contraction
CUST_00424,2024-04,2024,Q2,4,April,146.34,recurring
CUST_00424,2024-05,2024,Q2,5,May,146.34,recurring
CUST_00424,2024-06,2024,Q2,6,June,146.34,recurring
CUST_00424,2024-07,2024,Q3,7,July,146.34,recurring
CUST_00424,2024-08,2024,Q3,8,August,184.29,expansion
CUST_00424,2024-09,2024,Q3,9,September,184.29,recurring
CUST_00424,2024-10,2024,Q4,10,October,184.29,recurring
CUST_00424,2024-11,2024,Q4,11,November,184.29,recurring
CUST_00424,2024-12,2024,Q4,12,December,184.29,recurring
CUST_00425,2022-04,2022,Q2,4,April,103.71,recurring
CUST_00425,2022-05,2022,Q2,5,May,103.71,recurring
CUST_00425,2022-06,2022,Q2,6,June,103.71,recurring
CUST_00425,2022-07,2022,Q3,7,July,103.71,recurring
CUST_00425,2022-08,2022,Q3,8,August,103.71,recurring
CUST_00425,2022-09,2022,Q3,9,September,103.71,recurring
CUST_00425,2022-10,2022,Q4,10,October,103.71,recurring
CUST_00425,2022-11,2022,Q4,11,November,103.71,recurring
CUST_00425,2022-12,2022,Q4,12,December,103.71,recurring
CUST_00425,2023-01,2023,Q1,1,January,103.71,recurring
CUST_00425,2023-02,2023,Q1,2,February,103.71,recurring
CUST_00425,2023-03,2023,Q1,3,March,103.71,recurring
CUST_00425,2023-04,2023,Q2,4,April,103.71,recurring
CUST_00425,2023-05,2023,Q2,5,May,103.71,recurring
CUST_00425,2023-06,2023,Q2,6,June,103.71,recurring
CUST_00425,2023-07,2023,Q3,7,July,103.71,recurring
CUST_00425,2023-08,2023,Q3,8,August,103.71,recurring
CUST_00425,2023-09,2023,Q3,9,September,103.71,recurring
CUST_00425,2023-10,2023,Q4,10,October,103.71,recurring
CUST_00425,2023-11,2023,Q4,11,November,103.71,recurring
CUST_00425,2023-12,2023,Q4,12,December,103.71,recurring
CUST_00425,2024-01,2024,Q1,1,January,103.71,recurring
